"id","visitors"
"air_0241aa3964b7f861_2017-05-19",25.0501804351807
"air_0241aa3964b7f861_2017-05-20",28.2539806365967
"air_0241aa3964b7f861_2017-05-21",26.0543003082275
"air_0241aa3964b7f861_2017-05-22",18.9216117858887
"air_0241aa3964b7f861_2017-05-23",20.045202255249
"air_0241aa3964b7f861_2017-05-24",21.5361862182617
"air_0241aa3964b7f861_2017-05-25",21.0467796325684
"air_0241aa3964b7f861_2017-05-26",25.3724956512451
"air_0241aa3964b7f861_2017-05-27",28.5762939453125
"air_0241aa3964b7f861_2017-05-28",26.3766136169434
"air_0241aa3964b7f861_2017-05-29",19.2439250946045
"air_0241aa3964b7f861_2017-05-30",20.0457305908203
"air_0241aa3964b7f861_2017-05-31",21.536714553833
"air_0328696196e46f18_2017-04-23",23.1866874694824
"air_0328696196e46f18_2017-04-24",16.0540046691895
"air_0328696196e46f18_2017-04-25",16.855806350708
"air_0328696196e46f18_2017-04-26",18.3467903137207
"air_0328696196e46f18_2017-04-27",17.8573818206787
"air_0328696196e46f18_2017-04-28",22.1830997467041
"air_0328696196e46f18_2017-04-29",33.187183380127
"air_0328696196e46f18_2017-04-30",25.8248920440674
"air_0328696196e46f18_2017-05-01",17.7439842224121
"air_0328696196e46f18_2017-05-02",18.5457878112793
"air_0328696196e46f18_2017-05-03",25.1993808746338
"air_0328696196e46f18_2017-05-04",24.7099761962891
"air_0328696196e46f18_2017-05-05",29.0356884002686
"air_0328696196e46f18_2017-05-06",27.0768814086914
"air_0328696196e46f18_2017-05-07",22.2395210266113
"air_0328696196e46f18_2017-05-08",15.106837272644
"air_0328696196e46f18_2017-05-09",15.9086418151855
"air_0328696196e46f18_2017-05-10",17.3996257781982
"air_0328696196e46f18_2017-05-11",16.9102210998535
"air_0328696196e46f18_2017-05-12",21.235933303833
"air_0328696196e46f18_2017-05-13",25.0661678314209
"air_0328696196e46f18_2017-05-14",22.8664855957031
"air_0328696196e46f18_2017-05-15",15.7338018417358
"air_0328696196e46f18_2017-05-16",16.535608291626
"air_0328696196e46f18_2017-05-17",18.02659034729
"air_0328696196e46f18_2017-05-18",17.5371837615967
"air_0328696196e46f18_2017-05-19",21.8628978729248
"air_0328696196e46f18_2017-05-20",25.0666961669922
"air_0328696196e46f18_2017-05-21",22.867015838623
"air_0328696196e46f18_2017-05-22",15.7343301773071
"air_0328696196e46f18_2017-05-23",16.8579216003418
"air_0328696196e46f18_2017-05-24",18.3489036560059
"air_0328696196e46f18_2017-05-25",17.8594970703125
"air_0328696196e46f18_2017-05-26",22.1852149963379
"air_0328696196e46f18_2017-05-27",25.3890132904053
"air_0328696196e46f18_2017-05-28",23.1893310546875
"air_0328696196e46f18_2017-05-29",16.0566463470459
"air_0328696196e46f18_2017-05-30",16.8584499359131
"air_0328696196e46f18_2017-05-31",18.3494319915771
"air_034a3d5b40d5b1b1_2017-04-23",26.8518352508545
"air_034a3d5b40d5b1b1_2017-04-24",19.7191505432129
"air_034a3d5b40d5b1b1_2017-04-25",20.5209541320801
"air_034a3d5b40d5b1b1_2017-04-26",22.0119400024414
"air_034a3d5b40d5b1b1_2017-04-27",21.5225315093994
"air_034a3d5b40d5b1b1_2017-04-28",25.8482475280762
"air_034a3d5b40d5b1b1_2017-04-29",36.8523292541504
"air_034a3d5b40d5b1b1_2017-04-30",29.4900398254395
"air_034a3d5b40d5b1b1_2017-05-01",21.4091320037842
"air_034a3d5b40d5b1b1_2017-05-02",22.2109355926514
"air_034a3d5b40d5b1b1_2017-05-03",28.8645286560059
"air_034a3d5b40d5b1b1_2017-05-04",28.3751220703125
"air_034a3d5b40d5b1b1_2017-05-05",32.7008361816406
"air_034a3d5b40d5b1b1_2017-05-06",30.7420291900635
"air_034a3d5b40d5b1b1_2017-05-07",25.9046688079834
"air_034a3d5b40d5b1b1_2017-05-08",18.7719841003418
"air_034a3d5b40d5b1b1_2017-05-09",19.5737895965576
"air_034a3d5b40d5b1b1_2017-05-10",21.0647735595703
"air_034a3d5b40d5b1b1_2017-05-11",20.575366973877
"air_034a3d5b40d5b1b1_2017-05-12",24.9010810852051
"air_034a3d5b40d5b1b1_2017-05-13",28.7313175201416
"air_034a3d5b40d5b1b1_2017-05-14",26.5316352844238
"air_034a3d5b40d5b1b1_2017-05-15",19.3989486694336
"air_034a3d5b40d5b1b1_2017-05-16",20.2007522583008
"air_034a3d5b40d5b1b1_2017-05-17",21.6917381286621
"air_034a3d5b40d5b1b1_2017-05-18",21.2023315429688
"air_034a3d5b40d5b1b1_2017-05-19",25.5280456542969
"air_034a3d5b40d5b1b1_2017-05-20",28.7318458557129
"air_034a3d5b40d5b1b1_2017-05-21",26.5321655273438
"air_034a3d5b40d5b1b1_2017-05-22",19.3994770050049
"air_034a3d5b40d5b1b1_2017-05-23",20.5230693817139
"air_034a3d5b40d5b1b1_2017-05-24",22.0140533447266
"air_034a3d5b40d5b1b1_2017-05-25",21.5246467590332
"air_034a3d5b40d5b1b1_2017-05-26",25.85036277771
"air_034a3d5b40d5b1b1_2017-05-27",29.0541610717773
"air_034a3d5b40d5b1b1_2017-05-28",26.8544788360596
"air_034a3d5b40d5b1b1_2017-05-29",19.7217922210693
"air_034a3d5b40d5b1b1_2017-05-30",20.5235977172852
"air_034a3d5b40d5b1b1_2017-05-31",22.0145816802979
"air_036d4f1ee7285390_2017-04-23",29.7102756500244
"air_036d4f1ee7285390_2017-04-24",22.5775890350342
"air_036d4f1ee7285390_2017-04-25",23.3793926239014
"air_036d4f1ee7285390_2017-04-26",24.8703784942627
"air_036d4f1ee7285390_2017-04-27",24.3809700012207
"air_036d4f1ee7285390_2017-04-28",28.7066860198975
"air_036d4f1ee7285390_2017-04-29",39.7107734680176
"air_036d4f1ee7285390_2017-04-30",32.3484802246094
"air_036d4f1ee7285390_2017-05-01",24.2675704956055
"air_036d4f1ee7285390_2017-05-02",25.0693740844727
"air_036d4f1ee7285390_2017-05-03",31.7229690551758
"air_036d4f1ee7285390_2017-05-04",31.2335624694824
"air_036d4f1ee7285390_2017-05-05",35.5592803955078
"air_036d4f1ee7285390_2017-05-06",33.600471496582
"air_036d4f1ee7285390_2017-05-07",28.7631092071533
"air_036d4f1ee7285390_2017-05-08",21.6304225921631
"air_036d4f1ee7285390_2017-05-09",22.4322280883789
"air_036d4f1ee7285390_2017-05-10",23.9232120513916
"air_036d4f1ee7285390_2017-05-11",23.4338054656982
"air_036d4f1ee7285390_2017-05-12",27.7595195770264
"air_036d4f1ee7285390_2017-05-13",31.5897579193115
"air_036d4f1ee7285390_2017-05-14",29.3900737762451
"air_036d4f1ee7285390_2017-05-15",22.2573871612549
"air_036d4f1ee7285390_2017-05-16",23.0591926574707
"air_036d4f1ee7285390_2017-05-17",24.550178527832
"air_036d4f1ee7285390_2017-05-18",24.0607719421387
"air_036d4f1ee7285390_2017-05-19",28.3864860534668
"air_036d4f1ee7285390_2017-05-20",31.5902862548828
"air_036d4f1ee7285390_2017-05-21",29.390604019165
"air_036d4f1ee7285390_2017-05-22",22.2579154968262
"air_036d4f1ee7285390_2017-05-23",23.3815078735352
"air_036d4f1ee7285390_2017-05-24",24.8724918365479
"air_036d4f1ee7285390_2017-05-25",24.3830852508545
"air_036d4f1ee7285390_2017-05-26",28.7088012695312
"air_036d4f1ee7285390_2017-05-27",31.9125995635986
"air_036d4f1ee7285390_2017-05-28",29.7129192352295
"air_036d4f1ee7285390_2017-05-29",22.5802307128906
"air_036d4f1ee7285390_2017-05-30",23.3820362091064
"air_036d4f1ee7285390_2017-05-31",24.8730201721191
"air_0382c794b73b51ad_2017-04-23",24.9248600006104
"air_0382c794b73b51ad_2017-04-24",17.7921733856201
"air_0382c794b73b51ad_2017-04-25",18.5939750671387
"air_0382c794b73b51ad_2017-04-26",20.0849628448486
"air_0382c794b73b51ad_2017-04-27",19.5955543518066
"air_0382c794b73b51ad_2017-04-28",23.9212703704834
"air_0382c794b73b51ad_2017-04-29",34.9253540039062
"air_0382c794b73b51ad_2017-04-30",27.5630645751953
"air_0382c794b73b51ad_2017-05-01",19.4821548461914
"air_0382c794b73b51ad_2017-05-02",20.28395652771
"air_0382c794b73b51ad_2017-05-03",26.9375534057617
"air_0382c794b73b51ad_2017-05-04",26.4481449127197
"air_0382c794b73b51ad_2017-05-05",30.7738609313965
"air_0382c794b73b51ad_2017-05-06",28.8150539398193
"air_0382c794b73b51ad_2017-05-07",23.9776935577393
"air_0382c794b73b51ad_2017-05-08",16.845006942749
"air_0382c794b73b51ad_2017-05-09",17.6468105316162
"air_0382c794b73b51ad_2017-05-10",19.1377944946289
"air_0382c794b73b51ad_2017-05-11",18.6483879089355
"air_0382c794b73b51ad_2017-05-12",22.9741039276123
"air_0382c794b73b51ad_2017-05-13",26.8043422698975
"air_0382c794b73b51ad_2017-05-14",24.6046581268311
"air_0382c794b73b51ad_2017-05-15",17.4719696044922
"air_0382c794b73b51ad_2017-05-16",18.273775100708
"air_0382c794b73b51ad_2017-05-17",19.7647609710693
"air_0382c794b73b51ad_2017-05-18",19.2753524780273
"air_0382c794b73b51ad_2017-05-19",23.6010684967041
"air_0382c794b73b51ad_2017-05-20",26.8048706054688
"air_0382c794b73b51ad_2017-05-21",24.605188369751
"air_0382c794b73b51ad_2017-05-22",17.4724979400635
"air_0382c794b73b51ad_2017-05-23",18.5960903167725
"air_0382c794b73b51ad_2017-05-24",20.0870761871338
"air_0382c794b73b51ad_2017-05-25",19.5976696014404
"air_0382c794b73b51ad_2017-05-26",23.9233856201172
"air_0382c794b73b51ad_2017-05-27",27.1271858215332
"air_0382c794b73b51ad_2017-05-28",24.9275035858154
"air_0382c794b73b51ad_2017-05-29",17.7948150634766
"air_0382c794b73b51ad_2017-05-30",18.5966186523438
"air_0382c794b73b51ad_2017-05-31",20.0876045227051
"air_03963426c9312048_2017-04-23",27.4575519561768
"air_03963426c9312048_2017-04-24",20.3248672485352
"air_03963426c9312048_2017-04-25",21.1266689300537
"air_03963426c9312048_2017-04-26",22.6176567077637
"air_03963426c9312048_2017-04-27",22.128246307373
"air_03963426c9312048_2017-04-28",26.4539623260498
"air_03963426c9312048_2017-04-29",37.4580421447754
"air_03963426c9312048_2017-04-30",30.0957565307617
"air_03963426c9312048_2017-05-01",22.0148468017578
"air_03963426c9312048_2017-05-02",22.816650390625
"air_03963426c9312048_2017-05-03",29.4702453613281
"air_03963426c9312048_2017-05-04",28.9808368682861
"air_03963426c9312048_2017-05-05",33.3065528869629
"air_03963426c9312048_2017-05-06",31.3477439880371
"air_03963426c9312048_2017-05-07",26.5103855133057
"air_03963426c9312048_2017-05-08",19.3776988983154
"air_03963426c9312048_2017-05-09",20.1795043945312
"air_03963426c9312048_2017-05-10",21.6704902648926
"air_03963426c9312048_2017-05-11",21.1810817718506
"air_03963426c9312048_2017-05-12",25.5067977905273
"air_03963426c9312048_2017-05-13",29.3370323181152
"air_03963426c9312048_2017-05-14",27.1373500823975
"air_03963426c9312048_2017-05-15",20.0046634674072
"air_03963426c9312048_2017-05-16",20.806468963623
"air_03963426c9312048_2017-05-17",22.2974548339844
"air_03963426c9312048_2017-05-18",21.8080463409424
"air_03963426c9312048_2017-05-19",26.1337604522705
"air_03963426c9312048_2017-05-20",29.3375606536865
"air_03963426c9312048_2017-05-21",27.1378803253174
"air_03963426c9312048_2017-05-22",20.0051918029785
"air_03963426c9312048_2017-05-23",21.1287841796875
"air_03963426c9312048_2017-05-24",22.6197700500488
"air_03963426c9312048_2017-05-25",22.1303615570068
"air_03963426c9312048_2017-05-26",26.4560775756836
"air_03963426c9312048_2017-05-27",29.659875869751
"air_03963426c9312048_2017-05-28",27.4601955413818
"air_03963426c9312048_2017-05-29",20.3275089263916
"air_03963426c9312048_2017-05-30",21.1293125152588
"air_03963426c9312048_2017-05-31",22.6202983856201
"air_04341b588bde96cd_2017-04-23",25.2084350585938
"air_04341b588bde96cd_2017-04-24",18.0757484436035
"air_04341b588bde96cd_2017-04-25",18.8775501251221
"air_04341b588bde96cd_2017-04-26",20.368537902832
"air_04341b588bde96cd_2017-04-27",19.87912940979
"air_04341b588bde96cd_2017-04-28",24.2048454284668
"air_04341b588bde96cd_2017-04-29",35.208927154541
"air_04341b588bde96cd_2017-04-30",27.8466396331787
"air_04341b588bde96cd_2017-05-01",19.7657299041748
"air_04341b588bde96cd_2017-05-02",20.567533493042
"air_04341b588bde96cd_2017-05-03",27.2211265563965
"air_04341b588bde96cd_2017-05-04",26.7317199707031
"air_04341b588bde96cd_2017-05-05",31.0574359893799
"air_04341b588bde96cd_2017-05-06",29.0986270904541
"air_04341b588bde96cd_2017-05-07",24.2612686157227
"air_04341b588bde96cd_2017-05-08",17.1285820007324
"air_04341b588bde96cd_2017-05-09",17.9303874969482
"air_04341b588bde96cd_2017-05-10",19.4213714599609
"air_04341b588bde96cd_2017-05-11",18.9319648742676
"air_04341b588bde96cd_2017-05-12",23.2576789855957
"air_04341b588bde96cd_2017-05-13",27.0879173278809
"air_04341b588bde96cd_2017-05-14",24.8882312774658
"air_04341b588bde96cd_2017-05-15",17.7555465698242
"air_04341b588bde96cd_2017-05-16",18.55735206604
"air_04341b588bde96cd_2017-05-17",20.0483360290527
"air_04341b588bde96cd_2017-05-18",19.5589294433594
"air_04341b588bde96cd_2017-05-19",23.8846435546875
"air_04341b588bde96cd_2017-05-20",27.0884456634521
"air_04341b588bde96cd_2017-05-21",24.8887615203857
"air_04341b588bde96cd_2017-05-22",17.7560749053955
"air_04341b588bde96cd_2017-05-23",18.8796653747559
"air_04341b588bde96cd_2017-05-24",20.3706512451172
"air_04341b588bde96cd_2017-05-25",19.8812446594238
"air_04341b588bde96cd_2017-05-26",24.2069606781006
"air_04341b588bde96cd_2017-05-27",27.410758972168
"air_04341b588bde96cd_2017-05-28",25.2110786437988
"air_04341b588bde96cd_2017-05-29",18.07839012146
"air_04341b588bde96cd_2017-05-30",18.8801937103271
"air_04341b588bde96cd_2017-05-31",20.3711795806885
"air_049f6d5b402a31b2_2017-04-23",25.0505790710449
"air_049f6d5b402a31b2_2017-04-24",17.9178924560547
"air_049f6d5b402a31b2_2017-04-25",18.7196960449219
"air_049f6d5b402a31b2_2017-04-26",20.2106819152832
"air_049f6d5b402a31b2_2017-04-27",19.7212734222412
"air_049f6d5b402a31b2_2017-04-28",24.046989440918
"air_049f6d5b402a31b2_2017-04-29",35.0510711669922
"air_049f6d5b402a31b2_2017-04-30",27.6887836456299
"air_049f6d5b402a31b2_2017-05-01",19.607873916626
"air_049f6d5b402a31b2_2017-05-02",20.4096775054932
"air_049f6d5b402a31b2_2017-05-03",27.0632724761963
"air_049f6d5b402a31b2_2017-05-04",26.5738639831543
"air_049f6d5b402a31b2_2017-05-05",30.8995800018311
"air_049f6d5b402a31b2_2017-05-06",28.9407711029053
"air_049f6d5b402a31b2_2017-05-07",24.1034126281738
"air_049f6d5b402a31b2_2017-05-08",16.9707260131836
"air_049f6d5b402a31b2_2017-05-09",17.7725315093994
"air_049f6d5b402a31b2_2017-05-10",19.2635154724121
"air_049f6d5b402a31b2_2017-05-11",18.7741088867188
"air_049f6d5b402a31b2_2017-05-12",23.0998229980469
"air_049f6d5b402a31b2_2017-05-13",26.9300594329834
"air_049f6d5b402a31b2_2017-05-14",24.7303771972656
"air_049f6d5b402a31b2_2017-05-15",17.5976905822754
"air_049f6d5b402a31b2_2017-05-16",18.3994960784912
"air_049f6d5b402a31b2_2017-05-17",19.8904800415039
"air_049f6d5b402a31b2_2017-05-18",19.4010734558105
"air_049f6d5b402a31b2_2017-05-19",23.7267875671387
"air_049f6d5b402a31b2_2017-05-20",26.9305877685547
"air_049f6d5b402a31b2_2017-05-21",24.7309074401855
"air_049f6d5b402a31b2_2017-05-22",17.5982189178467
"air_049f6d5b402a31b2_2017-05-23",18.7218112945557
"air_049f6d5b402a31b2_2017-05-24",20.2127952575684
"air_049f6d5b402a31b2_2017-05-25",19.723388671875
"air_049f6d5b402a31b2_2017-05-26",24.0491046905518
"air_049f6d5b402a31b2_2017-05-27",27.2529029846191
"air_049f6d5b402a31b2_2017-05-28",25.05322265625
"air_049f6d5b402a31b2_2017-05-29",17.9205341339111
"air_049f6d5b402a31b2_2017-05-30",18.722339630127
"air_049f6d5b402a31b2_2017-05-31",20.2133235931396
"air_04cae7c1bc9b2a0b_2017-04-23",24.3393230438232
"air_04cae7c1bc9b2a0b_2017-04-24",17.206636428833
"air_04cae7c1bc9b2a0b_2017-04-25",18.0084400177002
"air_04cae7c1bc9b2a0b_2017-04-26",19.4994258880615
"air_04cae7c1bc9b2a0b_2017-04-27",19.0100173950195
"air_04cae7c1bc9b2a0b_2017-04-28",23.3357353210449
"air_04cae7c1bc9b2a0b_2017-04-29",34.3398170471191
"air_04cae7c1bc9b2a0b_2017-04-30",26.9775276184082
"air_04cae7c1bc9b2a0b_2017-05-01",18.8966178894043
"air_04cae7c1bc9b2a0b_2017-05-02",19.6984214782715
"air_04cae7c1bc9b2a0b_2017-05-03",26.3520164489746
"air_04cae7c1bc9b2a0b_2017-05-04",25.8626098632812
"air_04cae7c1bc9b2a0b_2017-05-05",30.1883220672607
"air_04cae7c1bc9b2a0b_2017-05-06",28.2295150756836
"air_04cae7c1bc9b2a0b_2017-05-07",23.3921566009521
"air_04cae7c1bc9b2a0b_2017-05-08",16.2594718933105
"air_04cae7c1bc9b2a0b_2017-05-09",17.0612754821777
"air_04cae7c1bc9b2a0b_2017-05-10",18.5522594451904
"air_04cae7c1bc9b2a0b_2017-05-11",18.0628528594971
"air_04cae7c1bc9b2a0b_2017-05-12",22.3885669708252
"air_04cae7c1bc9b2a0b_2017-05-13",26.2188034057617
"air_04cae7c1bc9b2a0b_2017-05-14",24.0191211700439
"air_04cae7c1bc9b2a0b_2017-05-15",16.8864364624023
"air_04cae7c1bc9b2a0b_2017-05-16",17.6882400512695
"air_04cae7c1bc9b2a0b_2017-05-17",19.1792240142822
"air_04cae7c1bc9b2a0b_2017-05-18",18.6898174285889
"air_04cae7c1bc9b2a0b_2017-05-19",23.015531539917
"air_04cae7c1bc9b2a0b_2017-05-20",26.219331741333
"air_04cae7c1bc9b2a0b_2017-05-21",24.0196514129639
"air_04cae7c1bc9b2a0b_2017-05-22",16.8869647979736
"air_04cae7c1bc9b2a0b_2017-05-23",18.010555267334
"air_04cae7c1bc9b2a0b_2017-05-24",19.5015392303467
"air_04cae7c1bc9b2a0b_2017-05-25",19.0121326446533
"air_04cae7c1bc9b2a0b_2017-05-26",23.3378505706787
"air_04cae7c1bc9b2a0b_2017-05-27",26.5416469573975
"air_04cae7c1bc9b2a0b_2017-05-28",24.3419666290283
"air_04cae7c1bc9b2a0b_2017-05-29",17.2092781066895
"air_04cae7c1bc9b2a0b_2017-05-30",18.0110836029053
"air_04cae7c1bc9b2a0b_2017-05-31",19.502067565918
"air_0585011fa179bcce_2017-04-23",22.2807807922363
"air_0585011fa179bcce_2017-04-24",15.1480941772461
"air_0585011fa179bcce_2017-04-25",15.949896812439
"air_0585011fa179bcce_2017-04-26",17.4408836364746
"air_0585011fa179bcce_2017-04-27",16.951473236084
"air_0585011fa179bcce_2017-04-28",21.2771911621094
"air_0585011fa179bcce_2017-04-29",32.2812728881836
"air_0585011fa179bcce_2017-04-30",24.9189853668213
"air_0585011fa179bcce_2017-05-01",16.8380756378174
"air_0585011fa179bcce_2017-05-02",17.6398792266846
"air_0585011fa179bcce_2017-05-03",24.2934741973877
"air_0585011fa179bcce_2017-05-04",23.8040657043457
"air_0585011fa179bcce_2017-05-05",28.1297817230225
"air_0585011fa179bcce_2017-05-06",26.1709728240967
"air_0585011fa179bcce_2017-05-07",21.3336143493652
"air_0585011fa179bcce_2017-05-08",14.2009286880493
"air_0585011fa179bcce_2017-05-09",15.0027322769165
"air_0585011fa179bcce_2017-05-10",16.4937171936035
"air_0585011fa179bcce_2017-05-11",16.0043087005615
"air_0585011fa179bcce_2017-05-12",20.3300247192383
"air_0585011fa179bcce_2017-05-13",24.1602611541748
"air_0585011fa179bcce_2017-05-14",21.960578918457
"air_0585011fa179bcce_2017-05-15",14.8278932571411
"air_0585011fa179bcce_2017-05-16",15.6296968460083
"air_0585011fa179bcce_2017-05-17",17.1206817626953
"air_0585011fa179bcce_2017-05-18",16.631275177002
"air_0585011fa179bcce_2017-05-19",20.9569892883301
"air_0585011fa179bcce_2017-05-20",24.1607894897461
"air_0585011fa179bcce_2017-05-21",21.961109161377
"air_0585011fa179bcce_2017-05-22",14.8284215927124
"air_0585011fa179bcce_2017-05-23",15.9520111083984
"air_0585011fa179bcce_2017-05-24",17.4429969787598
"air_0585011fa179bcce_2017-05-25",16.9535884857178
"air_0585011fa179bcce_2017-05-26",21.2793064117432
"air_0585011fa179bcce_2017-05-27",24.4831047058105
"air_0585011fa179bcce_2017-05-28",22.2834243774414
"air_0585011fa179bcce_2017-05-29",15.1507377624512
"air_0585011fa179bcce_2017-05-30",15.9525394439697
"air_0585011fa179bcce_2017-05-31",17.4435253143311
"air_05c325d315cc17f5_2017-04-23",25.0505790710449
"air_05c325d315cc17f5_2017-04-24",17.9178924560547
"air_05c325d315cc17f5_2017-04-25",18.7196960449219
"air_05c325d315cc17f5_2017-04-26",20.2106819152832
"air_05c325d315cc17f5_2017-04-27",19.7212734222412
"air_05c325d315cc17f5_2017-04-28",24.046989440918
"air_05c325d315cc17f5_2017-04-29",35.0510711669922
"air_05c325d315cc17f5_2017-04-30",27.6887836456299
"air_05c325d315cc17f5_2017-05-01",19.607873916626
"air_05c325d315cc17f5_2017-05-02",20.4096775054932
"air_05c325d315cc17f5_2017-05-03",27.0632724761963
"air_05c325d315cc17f5_2017-05-04",26.5738639831543
